code_muni,uf,municipality,adoption_year,population_2010,population_class,log_population_2010,rural_share_2010,extreme_poverty_pct_2010,vulnerable_poverty_pct_2010,income_pc_2010,agricultural_employment_pct_2010,adult_illiteracy_pct_2010,public_sector_employment_pct_2010,idhm_2010,treated,eligible_control,af_share_t-2,af_share_t-1,af_share_t1,af_share_t2,af_share_t3,af_share_observed_t-2,af_share_observed_t-1,af_share_observed_t1,af_share_observed_t2,af_share_observed_t3,compliant_30_t-2,compliant_30_t-1,compliant_30_t1,compliant_30_t2,compliant_30_t3,pnae_record_observed_t-2,pnae_record_observed_t-1,pnae_record_observed_t1,pnae_record_observed_t2,pnae_record_observed_t3,cohort,pre_2,pre_1,pre_average,pre_trend,post_average,post_compliance,observed_all_pre,observed_all_post,distance,weights,subclass
2915809,BA,ITAMBÉ,2017,23089,20_a_50_mil,10.047111592619004,14.68664732123522,7.53,54.57,312.32,25.38,26.75,0.8,0.578,1,FALSE,25.031934514693134,27.433450298504834,20.3,28.2,6.425062280042707,25.031934514693134,27.433450298504834,20.3,28.2,6.425062280042707,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,25.031934514693134,27.433450298504834,26.232692406598986,2.4015157838117,18.308354093347567,0,TRUE,TRUE,0.00770697045573997,1,22
2918407,BA,JUAZEIRO,2017,197965,100_a_500_mil,12.195845526374658,18.786149066754223,7.59,49.09,476.58,21.73,14.25,5.48,0.677,1,FALSE,36.0909331324788,39.48496548776132,31.05,31,0.8171278177669414,36.0909331324788,39.48496548776132,31.05,31,0.8171278177669414,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,36.0909331324788,39.48496548776132,37.78794931012006,3.394032355282519,20.95570927258898,0.6666666666666666,TRUE,TRUE,0.0380915842114152,1,23
2919207,BA,LAURO DE FREITAS,2024,163449,100_a_500_mil,12.004256294054718,0,3.48,30.32,1031.78,0.71,5.17,4.32,0.754,0,TRUE,41.79792059264058,53.31553347536134,38.4,37.6,0.9589023051360307,41.79792059264058,53.31553347536134,38.4,37.6,0.9589023051360307,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,41.79792059264058,53.31553347536134,47.55672703400096,11.517612882720762,25.652967435045344,0.6666666666666666,TRUE,TRUE,0.03829132666865919,1,23
2925758,BA,PRESIDENTE TANCREDO NEVES,2025,23846,20_a_50_mil,10.079371767366077,59.87167659146188,20.75,69.14,270.35,57.19,31.65,0.71,0.559,0,TRUE,13.17324638702855,28.598527275941244,41.64,29,20.023364915014692,13.17324638702855,28.598527275941244,41.64,29,20.023364915014692,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,13.17324638702855,28.598527275941244,20.885886831484896,15.425280888912694,30.221121638338232,0.3333333333333333,TRUE,TRUE,0.017223450483508547,1,21
3113404,MG,Caratinga,2017,85239,50_a_100_mil,11.35321435456232,17.32188317554171,4.75,34.36,610.29,17.73,10.16,8.63,0.706,1,FALSE,30.72023426734037,35.50048626822529,48.160000000000004,59.1,34.765915431202345,30.72023426734037,35.50048626822529,48.160000000000004,59.1,34.765915431202345,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,30.72023426734037,35.50048626822529,33.11036026778283,4.780252000884918,47.341971810400786,1,TRUE,TRUE,0.01881141236329873,1,24
3118403,MG,Conselheiro Pena,2021,22242,20_a_50_mil,10.009737672378787,20.865929322902616,7.72,47.57,445.95,30.79,17.41,7.54,0.662,0,TRUE,28.470594455017974,31.586854525422968,37.4,20.7,5.989158387599885,28.470594455017974,31.586854525422968,37.4,20.7,5.989158387599885,0,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,28.470594455017974,31.586854525422968,30.02872449022047,3.1162600704049943,21.36305279586663,0.3333333333333333,TRUE,TRUE,0.010913577956846977,1,25
3120904,MG,Curvelo,,74219,50_a_100_mil,11.214775461066532,9.211926865088454,2.07,35.67,581.65,16.01,8.35,6.66,0.713,0,TRUE,31.404062081569418,38.09620201671213,37.56,36.8,13.962626158059395,31.404062081569418,38.09620201671213,37.56,36.8,13.962626158059395,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,31.404062081569418,38.09620201671213,34.750132049140774,6.692139935142709,29.440875386019798,0.6666666666666666,TRUE,TRUE,0.019037105175093025,1,24
3129806,MG,Ibirité,,158954,100_a_500_mil,11.976370131168585,0.22899706833423503,1.73,28.22,525.64,1.24,6.37,3.28,0.704,0,TRUE,0,0,0,0,0,0,,,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,2017,0,0,0,0,0,0,FALSE,FALSE,0.012671269647887392,1,26
3135803,MG,Jequitinhonha,2017,24131,20_a_50_mil,10.091252599948522,29.29841282996975,11.33,56.52,376.03,36.66,27.33,8.77,0.615,1,FALSE,30.152183170270664,28.004085852752787,37.93,43.1,28.129513259379895,30.152183170270664,28.004085852752787,37.93,43.1,28.129513259379895,1,0,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,30.152183170270664,28.004085852752787,29.078134511511728,-2.148097317517877,36.3865044197933,0.6666666666666666,TRUE,TRUE,0.010748584224194275,1,25
3154606,MG,Ribeirão das Neves,2017,296317,100_a_500_mil,12.599185106198638,0.7302989703594461,2.21,30.03,479.77,1.24,6.72,4.24,0.684,1,FALSE,8.454588113080229,4.102973209454544,0.88,13,18.248972051511906,8.454588113080229,4.102973209454544,0.88,13,18.248972051511906,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,8.454588113080229,4.102973209454544,6.278780661267387,-4.351614903625685,10.709657350503969,0,TRUE,TRUE,0.013777874868622324,1,26
3518800,SP,GUARULHOS,2023,1221979,mais_500_mil,14.015982233623298,0,1.95,20.63,829.91,0.35,4.31,3.07,0.763,0,TRUE,32.8735462833722,19.811950235916278,59.19,26.2,11.73536279249437,32.8735462833722,19.811950235916278,59.19,26.2,11.73536279249437,1,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,32.8735462833722,19.811950235916278,26.34274825964424,-13.061596047455922,32.37512093083146,0.3333333333333333,TRUE,TRUE,0.07969622327849311,1,27
3548708,SP,SÃO BERNARDO DO CAMPO,2017,765463,mais_500_mil,13.548236158489782,1.67284375600127,0.99,13.22,1212.65,0.53,3.18,2.91,0.805,1,FALSE,40.85851556511078,20.462763838920438,56.72,37.9,11.325321021271199,40.85851556511078,20.462763838920438,56.72,37.9,11.325321021271199,1,0,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,40.85851556511078,20.462763838920438,30.660639702015608,-20.39575172619034,35.3151070070904,0.6666666666666666,TRUE,TRUE,0.08024131064034534,1,27
4100509,PR,ALTÔNIA,2017,20516,20_a_50_mil,9.92896034850916,26.42815363618639,0.86,19.1,585.49,24.13,10.83,3.5,0.721,1,FALSE,31.572030087482627,26.180301991187278,28.26,62.5,23.817433230488252,31.572030087482627,26.180301991187278,28.26,62.5,23.817433230488252,1,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,31.572030087482627,26.180301991187278,28.876166039334954,-5.391728096295349,38.192477743496084,0.3333333333333333,TRUE,TRUE,0.015289162110265988,1,28
4100806,PR,ALVORADA DO SUL,2017,10283,ate_20_mil,9.23824732522919,28.639502090829524,6.08,29.06,605.41,25.69,10.92,3.27,0.708,1,FALSE,30.015436565364208,30.722384869710403,34.18,42.5,43.4121996776092,30.015436565364208,30.722384869710403,34.18,42.5,43.4121996776092,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,30.015436565364208,30.722384869710403,30.368910717537304,0.706948304346195,40.03073322586973,1,TRUE,TRUE,0.011707896185370643,1,29
4102901,PR,BITURUNA,2026,15880,ate_20_mil,9.672815734801127,37.66372795969773,7.64,44.51,443.43,39.87,8.78,1.05,0.667,0,TRUE,63.62260864219038,80.97105462051985,57.29,49.4,4.11170653907496,63.62260864219038,80.97105462051985,57.29,49.4,4.11170653907496,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,63.62260864219038,80.97105462051985,72.29683163135512,17.348445978329472,36.93390217969165,0.6666666666666666,TRUE,TRUE,0.024615909301402856,1,30
4103206,PR,BOM SUCESSO,2024,6561,ate_20_mil,8.788898309344878,18.777625361987504,0.51,19.58,592.27,34.42,14.68,5.63,0.686,0,TRUE,32.764206004575804,29.409858879276126,65.19,38,22.81060947583124,32.764206004575804,29.409858879276126,65.19,38,22.81060947583124,1,0,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,32.764206004575804,29.409858879276126,31.087032441925963,-3.354347125299679,42.00020315861041,0.6666666666666666,TRUE,TRUE,0.005805766694661461,1,41
4103305,PR,BORRAZÓPOLIS,2017,7878,ate_20_mil,8.971829343530851,26.26301091647626,2.03,24.26,604.08,43,12.51,2.42,0.717,1,FALSE,45.74529251113986,71.5242073498516,82.7,63.7,50.87125513862557,45.74529251113986,71.5242073498516,82.7,63.7,50.87125513862557,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,45.74529251113986,71.5242073498516,58.63474993049573,25.778914838711735,65.75708504620853,1,TRUE,TRUE,0.024266000154393914,1,30
4103503,PR,CALIFÓRNIA,2024,8069,ate_20_mil,8.995784837848506,25.29433634898996,1.73,24.21,698.38,21.2,9.25,4.32,0.722,0,TRUE,51.42061847123196,65.85226887920608,98.49,95.3,63.030756495569086,51.42061847123196,65.85226887920608,98.49,95.3,63.030756495569086,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,51.42061847123196,65.85226887920608,58.63644367521902,14.431650407974118,85.60691883185636,1,TRUE,TRUE,0.014855813332992377,1,49
4104105,PR,CAMPO DO TENENTE,2025,7125,ate_20_mil,8.871365005136852,41.13684210526315,2.73,39.09,488.06,35.1,9.81,4.22,0.686,0,TRUE,52.84999893419734,63.236284616983305,27.53,39.1,57.26374326634793,52.84999893419734,63.236284616983305,27.53,39.1,57.26374326634793,1,1,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,52.84999893419734,63.236284616983305,58.04314177559032,10.386285682785967,41.29791442211598,0.6666666666666666,TRUE,TRUE,0.01170075044057315,1,35
4104303,PR,CAMPO MOURÃO,2022,87194,50_a_100_mil,11.375890800190287,5.181549189164392,1.23,17.95,843.42,7.87,7.78,4.12,0.757,0,TRUE,55.88663589755469,24.788046270487765,38.2,57,27.761532436284366,55.88663589755469,24.788046270487765,38.2,57,27.761532436284366,1,0,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,55.88663589755469,24.788046270487765,40.337341084021226,-31.098589627066925,40.98717747876145,0.6666666666666666,TRUE,TRUE,0.030618367565345493,1,31
4104402,PR,CÂNDIDO DE ABREU,2024,16655,ate_20_mil,9.72046575062778,71.46802761933354,10.96,51.11,438.62,63.97,17.64,2.08,0.629,0,TRUE,31.1883986318912,34.06436690279991,25.57,32.4,55.56665262523233,31.1883986318912,34.06436690279991,25.57,32.4,55.56665262523233,1,1,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,31.1883986318912,34.06436690279991,32.626382767345554,2.875968270908711,37.84555087507744,0.6666666666666666,TRUE,TRUE,0.013688692453077796,1,33
4104907,PR,CASTRO,2017,67084,50_a_100_mil,11.113700844451518,26.560729831256335,3.91,32.32,639.54,24.27,8.24,2.64,0.703,1,FALSE,47.86349312838041,50.485539468631785,39.69,63.3,35.99584331002156,47.86349312838041,50.485539468631785,39.69,63.3,35.99584331002156,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,47.86349312838041,50.485539468631785,49.1745162985061,2.622046340251373,46.32861443667385,1,TRUE,TRUE,0.028472742714975074,1,31
4105508,PR,CIANORTE,2017,69958,50_a_100_mil,11.155650340959463,10.972297664312874,0.58,9.47,837.13,7.98,5.94,2.68,0.755,1,FALSE,28.744386926778652,30.75289757022556,29.31,40.6,34.21020514929696,28.744386926778652,30.75289757022556,29.31,40.6,34.21020514929696,0,1,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,28.744386926778652,30.75289757022556,29.748642248502108,2.0085106434469076,34.706735049765655,0.6666666666666666,TRUE,TRUE,0.025626574474395314,1,32
4105706,PR,CLEVELÂNDIA,2025,17240,ate_20_mil,9.754987544217684,14.39675174013921,3.91,35.36,696.71,23.02,12.3,4.41,0.694,0,TRUE,34.463145374630024,42.34353321776965,44.01,51.2,9.667774818786265,34.463145374630024,42.34353321776965,44.01,51.2,9.667774818786265,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,34.463145374630024,42.34353321776965,38.40333929619983,7.880387843139623,34.95925827292876,0.6666666666666666,TRUE,TRUE,0.011110981478972175,1,51
4106100,PR,CONSELHEIRO MAIRINCK,2025,3636,ate_20_mil,8.19863945529737,30.83058305830583,2.41,36.71,534.5,31.49,11.01,7.93,0.707,0,TRUE,46.11670844581566,27.11541458968919,34.56,37.5,5.899322996287399,46.11670844581566,27.11541458968919,34.56,37.5,5.899322996287399,1,0,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,46.11670844581566,27.11541458968919,36.61606151775243,-19.00129385612647,25.98644099876247,0.6666666666666666,TRUE,TRUE,0.0052603974022415265,1,37
4106803,PR,CRUZ MACHADO,2017,18040,ate_20_mil,9.800346793616615,66.42461197339246,14.54,48.91,414.98,63.89,6.33,0.54,0.664,1,FALSE,23.705101817889133,23.5326872504968,30.44,19.6,30.08277039566476,23.705101817889133,23.5326872504968,30.44,19.6,30.08277039566476,0,0,1,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,23.705101817889133,23.5326872504968,23.618894534192968,-0.17241456739233385,26.707590131888253,0.6666666666666666,TRUE,TRUE,0.014000144682116003,1,33
4107108,PR,DIAMANTE DO NORTE,2024,5516,ate_20_mil,8.615408238913192,17.494561276287165,1.13,22.01,619.39,29.21,12.03,6.61,0.723,0,TRUE,38.905400886213535,30.020216469960825,40.41,50.7,19.070034390802363,38.905400886213535,30.020216469960825,40.41,50.7,19.070034390802363,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,38.905400886213535,30.020216469960825,34.46280867808718,-8.88518441625271,36.72667813026745,0.6666666666666666,TRUE,TRUE,0.007891251285286486,1,45
4107157,PR,DIAMANTE D'OESTE,2017,5027,ate_20_mil,8.522578663692576,49.05510244678735,9.89,44.4,447.57,45.34,18.29,6.4,0.644,1,FALSE,53.29721620270045,30.976629359017746,97.17,99.5,89.31056778433381,53.29721620270045,30.976629359017746,97.17,99.5,89.31056778433381,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,53.29721620270045,30.976629359017746,42.136922780859095,-22.3205868436827,95.32685592811127,1,TRUE,TRUE,0.006655524568703583,1,34
4107520,PR,ESPERANÇA NOVA,2017,1970,ate_20_mil,7.585788821732034,61.82741116751269,2.31,21.09,584.46,45.52,12.07,10.53,0.689,1,FALSE,100,100,98.34,100,0,100,100,98.34,100,0,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,100,100,100,0,66.11333333333333,0.6666666666666666,TRUE,TRUE,0.010534826263777913,1,35
4107736,PR,FERNANDES PINHEIRO,2023,5932,ate_20_mil,8.688116703257823,64.69993256911665,9.55,48.11,446.98,46.78,10.7,6.73,0.645,0,TRUE,32.2545298305917,31.54754371608974,40.5,84.8,44.709363711397664,32.2545298305917,31.54754371608974,40.5,84.8,44.709363711397664,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,32.2545298305917,31.54754371608974,31.90103677334072,-0.7069861145019587,56.66978790379922,1,TRUE,TRUE,0.004456010714256321,1,40
4109104,PR,GUAPOREMA,2017,2219,ate_20_mil,7.704811922932594,42.27129337539432,0.06,18.15,572.72,21.84,13.07,2.7,0.719,1,FALSE,72.55097911698823,100,100,99.5,0,72.55097911698823,100,100,99.5,0,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,72.55097911698823,100,86.27548955849412,27.44902088301177,66.5,0.6666666666666666,TRUE,TRUE,0.02201828823000546,1,36
4110409,PR,INDIANÓPOLIS,2017,4299,ate_20_mil,8.366137716496281,26.79692951849267,0.3,11.49,652.36,25.87,10.92,7.46,0.724,1,FALSE,36.89451476793249,28.77222283440628,39.81,42.3,15.621088626100192,36.89451476793249,28.77222283440628,39.81,42.3,15.621088626100192,1,0,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,36.89451476793249,28.77222283440628,32.833368801169385,-8.122291933526213,32.5770295420334,0.6666666666666666,TRUE,TRUE,0.005876187164907263,1,37
4111308,PR,ITAÚNA DO SUL,2022,3583,ate_20_mil,8.183955717304954,28.858498464973486,1.19,30.6,460.51,27.6,20.77,11.91,0.656,0,TRUE,37.584787417055786,23.740698917557445,22.44,30.600000000000005,23.119862518492152,37.584787417055786,23.740698917557445,22.44,30.600000000000005,23.119862518492152,1,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,37.584787417055786,23.740698917557445,30.662743167306616,-13.84408849949834,25.386620839497386,0.3333333333333333,TRUE,TRUE,0.0028167573019034224,1,55
4112009,PR,JAGUARIAÍVA,2025,32606,20_a_50_mil,10.3922515994996,14.000490707231798,2.39,35.26,616.79,15.67,7.38,3.61,0.743,0,TRUE,10.47558551860219,14.010330060391055,38.59,52.1,2.868336390528017,10.47558551860219,14.010330060391055,38.59,52.1,2.868336390528017,0,0,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,10.47558551860219,14.010330060391055,12.242957789496622,3.534744541788866,31.186112130176006,0.6666666666666666,TRUE,TRUE,0.015857304635209964,1,28
4112207,PR,JANIÓPOLIS,,6532,ate_20_mil,8.784468454090355,38.18126148193509,2.8,30.13,577.55,36.89,18.99,2.22,0.696,0,TRUE,33.83117877440443,37.24699302617964,38.86,46.6,16.220600605332105,33.83117877440443,37.24699302617964,38.86,46.6,16.220600605332105,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,33.83117877440443,37.24699302617964,35.53908590029204,3.4158142517752097,33.893533535110706,0.6666666666666666,TRUE,TRUE,0.014761985630134679,1,42
4113304,PR,LARANJEIRAS DO SUL,2017,30777,20_a_50_mil,10.334522936755823,18.669785879065536,4.6,32.75,659.33,22.12,9.2,4.73,0.706,1,FALSE,34.64862728785358,26.47884860677186,66.99,55.4,19.868612202561533,34.64862728785358,26.47884860677186,66.99,55.4,19.868612202561533,1,0,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,34.64862728785358,26.47884860677186,30.563737947312717,-8.16977868108172,47.41953740085384,0.6666666666666666,TRUE,TRUE,0.01257566643015954,1,38
4114005,PR,MAMBORÊ,2017,13961,ate_20_mil,9.544023006988647,35.649308788768714,2.61,31.55,616.46,33.43,11.76,2.94,0.719,1,FALSE,36.39557951635041,30.543298343565365,30,30,30,36.39557951635041,30.543298343565365,30,30,30,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,36.39557951635041,30.543298343565365,33.46943892995789,-5.852281172785045,30,1,TRUE,TRUE,0.016419513487840206,1,39
4114104,PR,MANDAGUAÇU,2024,19781,ate_20_mil,9.892477160016076,11.1015621050503,0.38,13.68,693.16,11.24,9.41,4.35,0.718,0,TRUE,34.81465314210535,28.991196958893145,34.42,31.6,36.40744926900057,34.81465314210535,28.991196958893145,34.42,31.6,36.40744926900057,1,0,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,34.81465314210535,28.991196958893145,31.90292505049925,-5.823456183212205,34.14248308966686,1,TRUE,TRUE,0.010211257448359554,1,52
4114351,PR,MANFRINÓPOLIS,2017,3127,ate_20_mil,8.047829357457841,79.14934441957148,9.23,41.38,435.85,64.91,15.93,4.74,0.645,1,FALSE,45.60816422208827,35.561378646608915,32.92,95.2,53.00211325480374,45.60816422208827,35.561378646608915,32.92,95.2,53.00211325480374,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,45.60816422208827,35.561378646608915,40.584771434348596,-10.046785575479355,60.37403775160125,1,TRUE,TRUE,0.006618439004000979,1,40
4115002,PR,MARILENA,2017,6858,ate_20_mil,8.833171133022866,27.32575094779819,1.34,28.56,461.09,36.2,13.68,1.62,0.681,1,FALSE,30.970129407823094,23.60558861023046,33.24,23.9,26.75248001184483,30.970129407823094,23.60558861023046,33.24,23.9,26.75248001184483,1,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,30.970129407823094,23.60558861023046,27.287859009026775,-7.364540797592635,27.964160003948276,0.3333333333333333,TRUE,TRUE,0.007669793910519292,1,41
4115358,PR,MARIPÁ,,5684,ate_20_mil,8.64541048921699,42.61083743842365,0.29,12.94,781.94,50.73,3.43,3.11,0.758,0,TRUE,89.13920790812246,80.38917770071102,92.84,98.9,36.46006205353922,89.13920790812246,80.38917770071102,92.84,98.9,36.46006205353922,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,89.13920790812246,80.38917770071102,84.76419280441674,-8.750030207411442,76.06668735117974,1,TRUE,TRUE,0.027102678578524796,1,43
4115408,PR,MARMELEIRO,2017,13900,ate_20_mil,9.539644119118783,36.51798561151079,2.48,24.26,751.42,39.13,8.98,3.01,0.722,1,FALSE,41.66017250319333,42.41615591659736,54.75,53.2,26.897881149414893,41.66017250319333,42.41615591659736,54.75,53.2,26.897881149414893,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,41.66017250319333,42.41615591659736,42.03816420989534,0.7559834134040315,44.94929371647163,0.6666666666666666,TRUE,TRUE,0.015591749007247198,1,42
4115606,PR,MATELÂNDIA,2023,16078,ate_20_mil,9.685207156887905,27.7708670232616,1.7,21.91,683.91,23.75,7.21,5,0.725,0,TRUE,39.64318820657873,46.85125232992939,71.93,100,51.33994539948728,39.64318820657873,46.85125232992939,71.93,100,51.33994539948728,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,39.64318820657873,46.85125232992939,43.247220268254054,7.20806412335066,74.42331513316243,1,TRUE,TRUE,0.013765078479933412,1,53
4115739,PR,MATO RICO,2017,3818,ate_20_mil,8.247482004285693,74.9345206914615,15.14,58.34,296.21,68.06,19.58,4.49,0.632,1,FALSE,100,90.01443941425893,100,100,55.353156585180706,100,90.01443941425893,100,100,55.353156585180706,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,100,90.01443941425893,95.00721970712947,-9.98556058574107,85.1177188617269,1,TRUE,TRUE,0.028971050804301145,1,43
4116703,PR,NOVA AURORA,2017,11866,ate_20_mil,9.381432446818588,23.81594471599528,2.19,27,734.83,31.83,5.26,3.2,0.733,1,FALSE,37.96511104208728,47.48300947266405,38.35,42.5,14.051334751033584,37.96511104208728,47.48300947266405,38.35,42.5,14.051334751033584,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,37.96511104208728,47.48300947266405,42.72406025737567,9.517898430576771,31.633778250344527,0.6666666666666666,TRUE,TRUE,0.013563285852293357,1,44
4116901,PR,NOVA ESPERANÇA,2022,26615,20_a_50_mil,10.189230245606858,8.61168513995867,0.78,16.83,719.26,16.59,9.32,5.38,0.722,0,TRUE,42.67396008220923,33.98086804387211,33.14,34.1,29.613609264056567,42.67396008220923,33.98086804387211,33.14,34.1,29.613609264056567,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,42.67396008220923,33.98086804387211,38.32741406304066,-8.69309203833712,32.284536421352186,0.6666666666666666,TRUE,TRUE,0.012917785093064642,1,38
4117206,PR,NOVA OLÍMPIA,2017,5503,ate_20_mil,8.613048677059759,14.86461929856442,1.12,15.4,619.47,27.62,14.14,5.58,0.71,1,FALSE,33.46950749614684,30.638457600328728,71.2,61.2,12.048282833241474,33.46950749614684,30.638457600328728,71.2,61.2,12.048282833241474,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,33.46950749614684,30.638457600328728,32.053982548237784,-2.8310498958181114,48.14942761108049,0.6666666666666666,TRUE,TRUE,0.00744650458967149,1,45
4117453,PR,OURO VERDE DO OESTE,2024,5692,ate_20_mil,8.646816959209742,29.04075895994378,1.39,23.05,578.86,31.27,10.85,0.76,0.709,0,TRUE,36.19987669943866,51.876942192240975,69.98,54.3,25.055960387037008,36.19987669943866,51.876942192240975,69.98,54.3,25.055960387037008,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,36.19987669943866,51.876942192240975,44.03840944583982,15.677065492802313,49.77865346234567,0.6666666666666666,TRUE,TRUE,0.013104816024093954,1,54
4117909,PR,PALOTINA,2017,28683,20_a_50_mil,10.264059891753556,14.074538925495938,0.98,14.02,904.85,19.61,6.18,4.59,0.768,1,FALSE,59.978925572057726,35.24148872723865,41.31,54.2,37.257606991458744,59.978925572057726,35.24148872723865,41.31,54.2,37.257606991458744,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,59.978925572057726,35.24148872723865,47.61020714964819,-24.73743684481908,44.255868997152916,1,TRUE,TRUE,0.023216625124068208,1,46
4118857,PR,PEROBAL,2017,5653,ate_20_mil,8.63994165667529,45.51565540421015,1.8,24.69,565.43,26.08,13.1,5.17,0.713,1,FALSE,21.55953807241747,26.589942586364188,41.97,36.6,21.20845926710029,21.55953807241747,26.589942586364188,41.97,36.6,21.20845926710029,0,0,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,21.55953807241747,26.589942586364188,24.074740329390828,5.030404513946717,33.25948642236676,0.6666666666666666,TRUE,TRUE,0.008311561713368255,1,47
4119657,PR,PITANGUEIRAS,2024,2814,ate_20_mil,7.942362237674335,27.50533049040512,0.61,18.08,518.34,45.22,13.19,6.65,0.71,0,TRUE,100,100,74.18,59,19.239354277738368,100,100,74.18,59,19.239354277738368,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,100,100,100,0,50.80645142591279,0.6666666666666666,TRUE,TRUE,0.0213691081092528,1,36
4120002,PR,PORECATU,2024,14189,ate_20_mil,9.560222295507314,19.360067658044965,0.47,13.84,742.25,9.65,10.06,1.96,0.738,0,TRUE,0,62.93615495731715,35.72,25,5.272028883387687,0,62.93615495731715,35.72,25,5.272028883387687,0,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,0,62.93615495731715,31.468077478658575,62.93615495731715,21.997342961129227,0.3333333333333333,TRUE,TRUE,0.019498719586430097,1,48
4120150,PR,PORTO BARREIRO,2017,3663,ate_20_mil,8.206037762778815,81.13568113568114,4.95,40.02,535.4,77.97,11.34,0.13,0.688,1,FALSE,0,82.21098742008728,39.07,75.7,23.951611206932817,0,82.21098742008728,39.07,75.7,23.951611206932817,0,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2017,0,82.21098742008728,41.10549371004364,82.21098742008728,46.24053706897761,0.6666666666666666,TRUE,TRUE,0.018955807453085297,1,48
4120903,PR,QUEDAS DO IGUAÇU,2022,30605,20_a_50_mil,10.32891867328517,31.42623754288515,12.23,36.1,586.88,32.27,12.02,3.48,0.681,0,TRUE,44.47078160570648,41.107325239250436,58.06,32.2,70.48309753358969,44.47078160570648,41.107325239250436,58.06,32.2,70.48309753358969,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2017,44.47078160570648,41.107325239250436,42.78905342247846,-3.3634563664560417,53.58103251119656,1,TRUE,TRUE,0.02151433951990524,1,46
