code_muni,year,uf,municipality,population_2010,rural_share_2010,extreme_poverty_pct_2010,vulnerable_poverty_pct_2010,income_pc_2010,agricultural_employment_pct_2010,adult_illiteracy_pct_2010,public_sector_employment_pct_2010,idhm_2010,log_population_2010,population_class,adoption_year,value_transferred,value_family_farming,af_share_observed,pnae_record_observed,af_share,compliant_30,treated_currently
2604106,2016,PE,CARUARU,314912,11.21678437150696,5.66,39.22,553.99,5.86,16.5,3.7,0.677,12.660048513698712,100_a_500_mil,2024,4681549.51,1809875.21,38.659747293797174,TRUE,38.659747293797174,1,FALSE
2604106,2017,PE,CARUARU,314912,11.21678437150696,5.66,39.22,553.99,5.86,16.5,3.7,0.677,12.660048513698712,100_a_500_mil,2024,5030661.2,2123462.64,42.21040844491774,TRUE,42.21040844491774,1,FALSE
2604106,2018,PE,CARUARU,314912,11.21678437150696,5.66,39.22,553.99,5.86,16.5,3.7,0.677,12.660048513698712,100_a_500_mil,2024,5492061.2,2194629.73,39.96,TRUE,39.96,1,FALSE
2604106,2019,PE,CARUARU,314912,11.21678437150696,5.66,39.22,553.99,5.86,16.5,3.7,0.677,12.660048513698712,100_a_500_mil,2024,5245193.6,2668223.53,50.9,TRUE,50.9,1,FALSE
2604106,2020,PE,CARUARU,314912,11.21678437150696,5.66,39.22,553.99,5.86,16.5,3.7,0.677,12.660048513698712,100_a_500_mil,2024,5478536.8,119109.1,2.174104224325006,TRUE,2.174104224325006,0,FALSE
2604106,2021,PE,CARUARU,314912,11.21678437150696,5.66,39.22,553.99,5.86,16.5,3.7,0.677,12.660048513698712,100_a_500_mil,2024,4792546,486284.33,10.146680490912347,TRUE,10.146680490912347,0,FALSE
2604106,2022,PE,CARUARU,314912,11.21678437150696,5.66,39.22,553.99,5.86,16.5,3.7,0.677,12.660048513698712,100_a_500_mil,2024,2237963.82,2443020.88,100,TRUE,100,1,FALSE
2604155,2014,PE,CASINHAS,13766,87.6216765945082,23.28,72.67,200.83,53.89,34.14,2.73,0.567,9.52995706295831,ate_20_mil,,399024,69604.95,17.443800372909898,TRUE,17.443800372909898,0,FALSE
2604155,2015,PE,CASINHAS,13766,87.6216765945082,23.28,72.67,200.83,53.89,34.14,2.73,0.567,9.52995706295831,ate_20_mil,,346466,96432.31,27.833123596543384,TRUE,27.833123596543384,0,FALSE
2604155,2016,PE,CASINHAS,13766,87.6216765945082,23.28,72.67,200.83,53.89,34.14,2.73,0.567,9.52995706295831,ate_20_mil,,399126.21,109035.38,27.318521627532306,TRUE,27.318521627532306,0,FALSE
2604155,2017,PE,CASINHAS,13766,87.6216765945082,23.28,72.67,200.83,53.89,34.14,2.73,0.567,9.52995706295831,ate_20_mil,,335527,105690.4,31.49981968664221,TRUE,31.49981968664221,1,FALSE
2604155,2018,PE,CASINHAS,13766,87.6216765945082,23.28,72.67,200.83,53.89,34.14,2.73,0.567,9.52995706295831,ate_20_mil,,404004,128075.7,31.699999999999996,TRUE,31.699999999999996,1,FALSE
2604155,2019,PE,CASINHAS,13766,87.6216765945082,23.28,72.67,200.83,53.89,34.14,2.73,0.567,9.52995706295831,ate_20_mil,,310244.8,134304.4,43.3,TRUE,43.3,1,FALSE
2604155,2020,PE,CASINHAS,13766,87.6216765945082,23.28,72.67,200.83,53.89,34.14,2.73,0.567,9.52995706295831,ate_20_mil,,278284.6,54445.8,19.56479086517903,TRUE,19.56479086517903,0,FALSE
2604155,2021,PE,CASINHAS,13766,87.6216765945082,23.28,72.67,200.83,53.89,34.14,2.73,0.567,9.52995706295831,ate_20_mil,,233216,67679,29.019878567508233,TRUE,29.019878567508233,0,FALSE
2604155,2022,PE,CASINHAS,13766,87.6216765945082,23.28,72.67,200.83,53.89,34.14,2.73,0.567,9.52995706295831,ate_20_mil,,232706,74448,31.992299296107536,TRUE,31.992299296107536,1,FALSE
2604205,2014,PE,CATENDE,37820,23.688524590163933,17.49,66.18,292.74,14.24,28.5,8.28,0.609,10.540593342212448,20_a_50_mil,2024,643320,220485.2,34.27302120251197,TRUE,34.27302120251197,1,FALSE
2604205,2015,PE,CATENDE,37820,23.688524590163933,17.49,66.18,292.74,14.24,28.5,8.28,0.609,10.540593342212448,20_a_50_mil,2024,818166,197664,24.159400415074693,TRUE,24.159400415074693,0,FALSE
2604205,2016,PE,CATENDE,37820,23.688524590163933,17.49,66.18,292.74,14.24,28.5,8.28,0.609,10.540593342212448,20_a_50_mil,2024,849473.21,0,0,TRUE,0,0,FALSE
2604205,2017,PE,CATENDE,37820,23.688524590163933,17.49,66.18,292.74,14.24,28.5,8.28,0.609,10.540593342212448,20_a_50_mil,2024,753410.8,173930,23.08567915405513,TRUE,23.08567915405513,0,FALSE
2604205,2018,PE,CATENDE,37820,23.688524590163933,17.49,66.18,292.74,14.24,28.5,8.28,0.609,10.540593342212448,20_a_50_mil,2024,517679.2,202133.51,39.05,TRUE,39.05,1,FALSE
2604205,2019,PE,CATENDE,37820,23.688524590163933,17.49,66.18,292.74,14.24,28.5,8.28,0.609,10.540593342212448,20_a_50_mil,2024,452344,152579.54,33.7,TRUE,33.7,1,FALSE
2604205,2020,PE,CATENDE,37820,23.688524590163933,17.49,66.18,292.74,14.24,28.5,8.28,0.609,10.540593342212448,20_a_50_mil,2024,361938.6,39001.92,10.775838774864024,TRUE,10.775838774864024,0,FALSE
2604205,2021,PE,CATENDE,37820,23.688524590163933,17.49,66.18,292.74,14.24,28.5,8.28,0.609,10.540593342212448,20_a_50_mil,2024,428872.4,126716.94,29.546536452334067,TRUE,29.546536452334067,0,FALSE
2604205,2022,PE,CATENDE,37820,23.688524590163933,17.49,66.18,292.74,14.24,28.5,8.28,0.609,10.540593342212448,20_a_50_mil,2024,368442,178125.47,48.34559306485146,TRUE,48.34559306485146,1,FALSE
2604304,2014,PE,CEDRO,10778,41.631100389682686,22.82,69.88,269.64,45.59,24.27,7.17,0.615,9.285262298493443,ate_20_mil,,171984,15405.75,8.957664666480603,TRUE,8.957664666480603,0,FALSE
2604304,2015,PE,CEDRO,10778,41.631100389682686,22.82,69.88,269.64,45.59,24.27,7.17,0.615,9.285262298493443,ate_20_mil,,222150,25798.56,11.613126266036462,TRUE,11.613126266036462,0,FALSE
2604304,2016,PE,CEDRO,10778,41.631100389682686,22.82,69.88,269.64,45.59,24.27,7.17,0.615,9.285262298493443,ate_20_mil,,543290.46,33948.76,6.248731111531022,TRUE,6.248731111531022,0,FALSE
2604304,2017,PE,CEDRO,10778,41.631100389682686,22.82,69.88,269.64,45.59,24.27,7.17,0.615,9.285262298493443,ate_20_mil,,187526,51775.7,27.609878096903895,TRUE,27.609878096903895,0,FALSE
2604304,2018,PE,CEDRO,10778,41.631100389682686,22.82,69.88,269.64,45.59,24.27,7.17,0.615,9.285262298493443,ate_20_mil,,172340,196888.43,100,TRUE,100,1,FALSE
2604304,2019,PE,CEDRO,10778,41.631100389682686,22.82,69.88,269.64,45.59,24.27,7.17,0.615,9.285262298493443,ate_20_mil,,193300.4,211256.05,100,TRUE,100,1,FALSE
2604304,2020,PE,CEDRO,10778,41.631100389682686,22.82,69.88,269.64,45.59,24.27,7.17,0.615,9.285262298493443,ate_20_mil,,230087,32513.89,14.131128660028597,TRUE,14.131128660028597,0,FALSE
2604304,2021,PE,CEDRO,10778,41.631100389682686,22.82,69.88,269.64,45.59,24.27,7.17,0.615,9.285262298493443,ate_20_mil,,174825.2,0,0,TRUE,0,0,FALSE
2604304,2022,PE,CEDRO,10778,41.631100389682686,22.82,69.88,269.64,45.59,24.27,7.17,0.615,9.285262298493443,ate_20_mil,,161110,88354.29,54.840972006703495,TRUE,54.840972006703495,1,FALSE
2604403,2014,PE,CHÃ DE ALEGRIA,12404,22.887778136085135,18.95,67.36,239.04,21.65,26.55,10.42,0.604,9.42577428022034,ate_20_mil,2025,258552,72754.95,28.139387821405364,TRUE,28.139387821405364,0,FALSE
2604403,2015,PE,CHÃ DE ALEGRIA,12404,22.887778136085135,18.95,67.36,239.04,21.65,26.55,10.42,0.604,9.42577428022034,ate_20_mil,2025,285816,34658.3,12.126088112631903,TRUE,12.126088112631903,0,FALSE
2604403,2016,PE,CHÃ DE ALEGRIA,12404,22.887778136085135,18.95,67.36,239.04,21.65,26.55,10.42,0.604,9.42577428022034,ate_20_mil,2025,223940.43,66691,29.780687658767114,TRUE,29.780687658767114,0,FALSE
2604403,2017,PE,CHÃ DE ALEGRIA,12404,22.887778136085135,18.95,67.36,239.04,21.65,26.55,10.42,0.604,9.42577428022034,ate_20_mil,2025,308396.2,14269.95,4.627148453839574,TRUE,4.627148453839574,0,FALSE
2604403,2018,PE,CHÃ DE ALEGRIA,12404,22.887778136085135,18.95,67.36,239.04,21.65,26.55,10.42,0.604,9.42577428022034,ate_20_mil,2025,378160.8,58648.06,15.51,TRUE,15.51,0,FALSE
2604403,2019,PE,CHÃ DE ALEGRIA,12404,22.887778136085135,18.95,67.36,239.04,21.65,26.55,10.42,0.604,9.42577428022034,ate_20_mil,2025,230324,35680.72,15.5,TRUE,15.5,0,FALSE
2604403,2020,PE,CHÃ DE ALEGRIA,12404,22.887778136085135,18.95,67.36,239.04,21.65,26.55,10.42,0.604,9.42577428022034,ate_20_mil,2025,241725,54742.03,22.646408108387632,TRUE,22.646408108387632,0,FALSE
2604403,2021,PE,CHÃ DE ALEGRIA,12404,22.887778136085135,18.95,67.36,239.04,21.65,26.55,10.42,0.604,9.42577428022034,ate_20_mil,2025,177759,35241.99,19.825713465984844,TRUE,19.825713465984844,0,FALSE
2604403,2022,PE,CHÃ DE ALEGRIA,12404,22.887778136085135,18.95,67.36,239.04,21.65,26.55,10.42,0.604,9.42577428022034,ate_20_mil,2025,180817.02,79392.09,43.90742088327747,TRUE,43.90742088327747,1,FALSE
2604502,2014,PE,CHÃ GRANDE,20137,32.00576054029895,12.43,63.4,341.34,45.25,33.07,5.99,0.599,9.910314197878405,20_a_50_mil,2024,341928,108366.6,31.692812521934442,TRUE,31.692812521934442,1,FALSE
2604502,2015,PE,CHÃ GRANDE,20137,32.00576054029895,12.43,63.4,341.34,45.25,33.07,5.99,0.599,9.910314197878405,20_a_50_mil,2024,354066,110663.9,31.255161467071105,TRUE,31.255161467071105,1,FALSE
2604502,2016,PE,CHÃ GRANDE,20137,32.00576054029895,12.43,63.4,341.34,45.25,33.07,5.99,0.599,9.910314197878405,20_a_50_mil,2024,403786.22,92798.95,22.982198352385577,TRUE,22.982198352385577,0,FALSE
2604502,2017,PE,CHÃ GRANDE,20137,32.00576054029895,12.43,63.4,341.34,45.25,33.07,5.99,0.599,9.910314197878405,20_a_50_mil,2024,375354.4,116937.8,31.153970754039385,TRUE,31.153970754039385,1,FALSE
2604502,2018,PE,CHÃ GRANDE,20137,32.00576054029895,12.43,63.4,341.34,45.25,33.07,5.99,0.599,9.910314197878405,20_a_50_mil,2024,462278,146759.3,31.75,TRUE,31.75,1,FALSE
2604502,2019,PE,CHÃ GRANDE,20137,32.00576054029895,12.43,63.4,341.34,45.25,33.07,5.99,0.599,9.910314197878405,20_a_50_mil,2024,454320,109742.35,24.2,TRUE,24.2,0,FALSE
2604502,2020,PE,CHÃ GRANDE,20137,32.00576054029895,12.43,63.4,341.34,45.25,33.07,5.99,0.599,9.910314197878405,20_a_50_mil,2024,466719,10492,2.2480336133733574,TRUE,2.2480336133733574,0,FALSE
2604502,2021,PE,CHÃ GRANDE,20137,32.00576054029895,12.43,63.4,341.34,45.25,33.07,5.99,0.599,9.910314197878405,20_a_50_mil,2024,440343.2,161379.25,36.64851642991194,TRUE,36.64851642991194,1,FALSE
2604502,2022,PE,CHÃ GRANDE,20137,32.00576054029895,12.43,63.4,341.34,45.25,33.07,5.99,0.599,9.910314197878405,20_a_50_mil,2024,,,,FALSE,0,0,FALSE
2604601,2014,PE,CONDADO,24282,6.774565521785685,15.29,66.26,297.68,22.28,29.14,5.98,0.602,10.09749061410392,20_a_50_mil,2025,329680,76959.85,23.343803081776272,TRUE,23.343803081776272,0,FALSE
2604601,2015,PE,CONDADO,24282,6.774565521785685,15.29,66.26,297.68,22.28,29.14,5.98,0.602,10.09749061410392,20_a_50_mil,2025,363782,139473.08,38.33974193335569,TRUE,38.33974193335569,1,FALSE
2604601,2016,PE,CONDADO,24282,6.774565521785685,15.29,66.26,297.68,22.28,29.14,5.98,0.602,10.09749061410392,20_a_50_mil,2025,393364.48,121543.74,30.89850410489529,TRUE,30.89850410489529,1,FALSE
2604601,2017,PE,CONDADO,24282,6.774565521785685,15.29,66.26,297.68,22.28,29.14,5.98,0.602,10.09749061410392,20_a_50_mil,2025,353876,86773.41,24.520851936836632,TRUE,24.520851936836632,0,FALSE
2604601,2018,PE,CONDADO,24282,6.774565521785685,15.29,66.26,297.68,22.28,29.14,5.98,0.602,10.09749061410392,20_a_50_mil,2025,367210,110740.44,30.16,TRUE,30.16,1,FALSE
2604601,2019,PE,CONDADO,24282,6.774565521785685,15.29,66.26,297.68,22.28,29.14,5.98,0.602,10.09749061410392,20_a_50_mil,2025,343386,91956.55,26.8,TRUE,26.8,0,FALSE
2604601,2020,PE,CONDADO,24282,6.774565521785685,15.29,66.26,297.68,22.28,29.14,5.98,0.602,10.09749061410392,20_a_50_mil,2025,355016.2,90437.75,25.474260047851338,TRUE,25.474260047851338,0,FALSE
2604601,2021,PE,CONDADO,24282,6.774565521785685,15.29,66.26,297.68,22.28,29.14,5.98,0.602,10.09749061410392,20_a_50_mil,2025,348433.8,0,0,TRUE,0,0,FALSE
2604601,2022,PE,CONDADO,24282,6.774565521785685,15.29,66.26,297.68,22.28,29.14,5.98,0.602,10.09749061410392,20_a_50_mil,2025,301652,93217.58,30.902357683688496,TRUE,30.902357683688496,1,FALSE
2604700,2014,PE,CORRENTES,17419,40.702680980538496,20.16,70.82,247.2,59.01,35.21,9.4,0.536,9.765316843477462,ate_20_mil,2026,379632,66903.3,17.62319825515236,TRUE,17.62319825515236,0,FALSE
2604700,2015,PE,CORRENTES,17419,40.702680980538496,20.16,70.82,247.2,59.01,35.21,9.4,0.536,9.765316843477462,ate_20_mil,2026,291330,104520.11,35.87687845398689,TRUE,35.87687845398689,1,FALSE
2604700,2016,PE,CORRENTES,17419,40.702680980538496,20.16,70.82,247.2,59.01,35.21,9.4,0.536,9.765316843477462,ate_20_mil,2026,332903.86,101631.5,30.528783895746958,TRUE,30.528783895746958,1,FALSE
2604700,2017,PE,CORRENTES,17419,40.702680980538496,20.16,70.82,247.2,59.01,35.21,9.4,0.536,9.765316843477462,ate_20_mil,2026,444342,191629.09,43.1264859050011,TRUE,43.1264859050011,1,FALSE
2604700,2018,PE,CORRENTES,17419,40.702680980538496,20.16,70.82,247.2,59.01,35.21,9.4,0.536,9.765316843477462,ate_20_mil,2026,376437.6,236437.99,62.81,TRUE,62.81,1,FALSE
2604700,2019,PE,CORRENTES,17419,40.702680980538496,20.16,70.82,247.2,59.01,35.21,9.4,0.536,9.765316843477462,ate_20_mil,2026,404746,271718.63,67.1,TRUE,67.1,1,FALSE
2604700,2020,PE,CORRENTES,17419,40.702680980538496,20.16,70.82,247.2,59.01,35.21,9.4,0.536,9.765316843477462,ate_20_mil,2026,306649.2,139915.07,45.62707810749221,TRUE,45.62707810749221,1,FALSE
2604700,2021,PE,CORRENTES,17419,40.702680980538496,20.16,70.82,247.2,59.01,35.21,9.4,0.536,9.765316843477462,ate_20_mil,2026,288406.8,180701.33,62.655017149387604,TRUE,62.655017149387604,1,FALSE
2604700,2022,PE,CORRENTES,17419,40.702680980538496,20.16,70.82,247.2,59.01,35.21,9.4,0.536,9.765316843477462,ate_20_mil,2026,260904,180637.04,69.23505963879435,TRUE,69.23505963879435,1,FALSE
2604809,2014,PE,CORTÊS,12452,36.54834564728558,17.97,70.67,232.22,27.25,31.22,7.27,0.568,9.4296365315615,ate_20_mil,2025,298736,97155.33,32.522136602217344,TRUE,32.522136602217344,1,FALSE
2604809,2015,PE,CORTÊS,12452,36.54834564728558,17.97,70.67,232.22,27.25,31.22,7.27,0.568,9.4296365315615,ate_20_mil,2025,387928,120151.12,30.972530985131257,TRUE,30.972530985131257,1,FALSE
2604809,2016,PE,CORTÊS,12452,36.54834564728558,17.97,70.67,232.22,27.25,31.22,7.27,0.568,9.4296365315615,ate_20_mil,2025,388021.39,132323.79,34.10218957259031,TRUE,34.10218957259031,1,FALSE
2604809,2017,PE,CORTÊS,12452,36.54834564728558,17.97,70.67,232.22,27.25,31.22,7.27,0.568,9.4296365315615,ate_20_mil,2025,411195.2,122252.21,29.730942870928455,TRUE,29.730942870928455,0,FALSE
2604809,2018,PE,CORTÊS,12452,36.54834564728558,17.97,70.67,232.22,27.25,31.22,7.27,0.568,9.4296365315615,ate_20_mil,2025,481644,350103.27,72.69,TRUE,72.69,1,FALSE
2604809,2019,PE,CORTÊS,12452,36.54834564728558,17.97,70.67,232.22,27.25,31.22,7.27,0.568,9.4296365315615,ate_20_mil,2025,358944,115640.92,32.2,TRUE,32.2,1,FALSE
2604809,2020,PE,CORTÊS,12452,36.54834564728558,17.97,70.67,232.22,27.25,31.22,7.27,0.568,9.4296365315615,ate_20_mil,2025,214299,8780.24,4.09719130747227,TRUE,4.09719130747227,0,FALSE
2604809,2021,PE,CORTÊS,12452,36.54834564728558,17.97,70.67,232.22,27.25,31.22,7.27,0.568,9.4296365315615,ate_20_mil,2025,246584.8,0,0,TRUE,0,0,FALSE
2604809,2022,PE,CORTÊS,12452,36.54834564728558,17.97,70.67,232.22,27.25,31.22,7.27,0.568,9.4296365315615,ate_20_mil,2025,201889.8,62011,30.71527140053633,TRUE,30.71527140053633,1,FALSE
2604908,2014,PE,CUMARU,17183,53.21538730140255,22.42,68.24,249.32,56.91,34.37,4.58,0.572,9.751675801946746,ate_20_mil,,244016,20150,8.257655235722247,TRUE,8.257655235722247,0,FALSE
2604908,2015,PE,CUMARU,17183,53.21538730140255,22.42,68.24,249.32,56.91,34.37,4.58,0.572,9.751675801946746,ate_20_mil,,246504,28330,11.492714114172589,TRUE,11.492714114172589,0,FALSE
2604908,2016,PE,CUMARU,17183,53.21538730140255,22.42,68.24,249.32,56.91,34.37,4.58,0.572,9.751675801946746,ate_20_mil,,278570.24,24048,8.632652217264845,TRUE,8.632652217264845,0,FALSE
2604908,2017,PE,CUMARU,17183,53.21538730140255,22.42,68.24,249.32,56.91,34.37,4.58,0.572,9.751675801946746,ate_20_mil,,235420,77009.85,32.71168549825843,TRUE,32.71168549825843,1,FALSE
2604908,2018,PE,CUMARU,17183,53.21538730140255,22.42,68.24,249.32,56.91,34.37,4.58,0.572,9.751675801946746,ate_20_mil,,227913.2,210909.16,92.53999999999999,TRUE,92.53999999999999,1,FALSE
2604908,2019,PE,CUMARU,17183,53.21538730140255,22.42,68.24,249.32,56.91,34.37,4.58,0.572,9.751675801946746,ate_20_mil,,231198,76293.78,33,TRUE,33,1,FALSE
2604908,2020,PE,CUMARU,17183,53.21538730140255,22.42,68.24,249.32,56.91,34.37,4.58,0.572,9.751675801946746,ate_20_mil,,247533,59051.75,23.85611211434435,TRUE,23.85611211434435,0,FALSE
2604908,2021,PE,CUMARU,17183,53.21538730140255,22.42,68.24,249.32,56.91,34.37,4.58,0.572,9.751675801946746,ate_20_mil,,236799.2,24093.27,10.174557177558032,TRUE,10.174557177558032,0,FALSE
2604908,2022,PE,CUMARU,17183,53.21538730140255,22.42,68.24,249.32,56.91,34.37,4.58,0.572,9.751675801946746,ate_20_mil,,307778,118050.25,38.355649201697325,TRUE,38.355649201697325,1,FALSE
2605004,2014,PE,CUPIRA,23390,11.12868747327918,12.1,57.53,336.81,27.23,33.09,2.42,0.592,10.060063859578225,20_a_50_mil,2025,424980,74001.25,17.412878253094263,TRUE,17.412878253094263,0,FALSE
2605004,2015,PE,CUPIRA,23390,11.12868747327918,12.1,57.53,336.81,27.23,33.09,2.42,0.592,10.060063859578225,20_a_50_mil,2025,453036,70742.15,15.615127716119689,TRUE,15.615127716119689,0,FALSE
2605004,2016,PE,CUPIRA,23390,11.12868747327918,12.1,57.53,336.81,27.23,33.09,2.42,0.592,10.060063859578225,20_a_50_mil,2025,522768.17,127284.89,24.34824790499391,TRUE,24.34824790499391,0,FALSE
2605004,2017,PE,CUPIRA,23390,11.12868747327918,12.1,57.53,336.81,27.23,33.09,2.42,0.592,10.060063859578225,20_a_50_mil,2025,334214,123065.44,36.82234735827943,TRUE,36.82234735827943,1,FALSE
2605004,2018,PE,CUPIRA,23390,11.12868747327918,12.1,57.53,336.81,27.23,33.09,2.42,0.592,10.060063859578225,20_a_50_mil,2025,356254,100876.96,28.319999999999997,TRUE,28.319999999999997,0,FALSE
2605004,2019,PE,CUPIRA,23390,11.12868747327918,12.1,57.53,336.81,27.23,33.09,2.42,0.592,10.060063859578225,20_a_50_mil,2025,366868.4,136534.25,37.2,TRUE,37.2,1,FALSE
2605004,2020,PE,CUPIRA,23390,11.12868747327918,12.1,57.53,336.81,27.23,33.09,2.42,0.592,10.060063859578225,20_a_50_mil,2025,531713.6,4460.38,0.8388688948336097,TRUE,0.8388688948336097,0,FALSE
2605004,2021,PE,CUPIRA,23390,11.12868747327918,12.1,57.53,336.81,27.23,33.09,2.42,0.592,10.060063859578225,20_a_50_mil,2025,391540.6,40013.49,10.219499587016008,TRUE,10.219499587016008,0,FALSE
2605004,2022,PE,CUPIRA,23390,11.12868747327918,12.1,57.53,336.81,27.23,33.09,2.42,0.592,10.060063859578225,20_a_50_mil,2025,394854,62849.51,15.91715165605515,TRUE,15.91715165605515,0,FALSE
2605103,2014,PE,CUSTÓDIA,33855,35.85585585585586,17.83,56.37,350,29.94,28.93,6.82,0.594,10.429841977919745,20_a_50_mil,2025,476394,224085.08,47.03776286015357,TRUE,47.03776286015357,1,FALSE
2605103,2015,PE,CUSTÓDIA,33855,35.85585585585586,17.83,56.37,350,29.94,28.93,6.82,0.594,10.429841977919745,20_a_50_mil,2025,601308,215097.6,35.77161787303678,TRUE,35.77161787303678,1,FALSE
2605103,2016,PE,CUSTÓDIA,33855,35.85585585585586,17.83,56.37,350,29.94,28.93,6.82,0.594,10.429841977919745,20_a_50_mil,2025,687365.68,178456.74,25.962416395302128,TRUE,25.962416395302128,0,FALSE
2605103,2017,PE,CUSTÓDIA,33855,35.85585585585586,17.83,56.37,350,29.94,28.93,6.82,0.594,10.429841977919745,20_a_50_mil,2025,674135.6,235777.1,34.97472911977946,TRUE,34.97472911977946,1,FALSE
2605103,2018,PE,CUSTÓDIA,33855,35.85585585585586,17.83,56.37,350,29.94,28.93,6.82,0.594,10.429841977919745,20_a_50_mil,2025,657472.4,291623.33,44.36,TRUE,44.36,1,FALSE
2605103,2019,PE,CUSTÓDIA,33855,35.85585585585586,17.83,56.37,350,29.94,28.93,6.82,0.594,10.429841977919745,20_a_50_mil,2025,633776.4,174942.69,27.6,TRUE,27.6,0,FALSE
2605103,2020,PE,CUSTÓDIA,33855,35.85585585585586,17.83,56.37,350,29.94,28.93,6.82,0.594,10.429841977919745,20_a_50_mil,2025,726257.4,0,0,TRUE,0,0,FALSE
2605103,2021,PE,CUSTÓDIA,33855,35.85585585585586,17.83,56.37,350,29.94,28.93,6.82,0.594,10.429841977919745,20_a_50_mil,2025,580371,0,0,TRUE,0,0,FALSE
2605103,2022,PE,CUSTÓDIA,33855,35.85585585585586,17.83,56.37,350,29.94,28.93,6.82,0.594,10.429841977919745,20_a_50_mil,2025,1001726.12,252435.55,25.200056678166682,TRUE,25.200056678166682,0,FALSE
2605152,2014,PE,DORMENTES,16917,64.50907371283324,16.8,68.03,257.72,62.79,28.35,5.45,0.589,9.736074312475292,ate_20_mil,2024,334710,42215.83,12.612658719488513,TRUE,12.612658719488513,0,FALSE
2605152,2015,PE,DORMENTES,16917,64.50907371283324,16.8,68.03,257.72,62.79,28.35,5.45,0.589,9.736074312475292,ate_20_mil,2024,256828,75622.57,29.444830781690474,TRUE,29.444830781690474,0,FALSE
2605152,2016,PE,DORMENTES,16917,64.50907371283324,16.8,68.03,257.72,62.79,28.35,5.45,0.589,9.736074312475292,ate_20_mil,2024,316345.97,80185.77,25.347492177630716,TRUE,25.347492177630716,0,FALSE
2605152,2017,PE,DORMENTES,16917,64.50907371283324,16.8,68.03,257.72,62.79,28.35,5.45,0.589,9.736074312475292,ate_20_mil,2024,367051.2,162894.45,44.379217395284364,TRUE,44.379217395284364,1,FALSE
2605152,2018,PE,DORMENTES,16917,64.50907371283324,16.8,68.03,257.72,62.79,28.35,5.45,0.589,9.736074312475292,ate_20_mil,2024,386178,180261.74,46.68,TRUE,46.68,1,FALSE
2605152,2019,PE,DORMENTES,16917,64.50907371283324,16.8,68.03,257.72,62.79,28.35,5.45,0.589,9.736074312475292,ate_20_mil,2024,303198,187484.01,61.8,TRUE,61.8,1,FALSE
2605152,2020,PE,DORMENTES,16917,64.50907371283324,16.8,68.03,257.72,62.79,28.35,5.45,0.589,9.736074312475292,ate_20_mil,2024,291563.8,23401.35,8.02615070869566,TRUE,8.02615070869566,0,FALSE
2605152,2021,PE,DORMENTES,16917,64.50907371283324,16.8,68.03,257.72,62.79,28.35,5.45,0.589,9.736074312475292,ate_20_mil,2024,273079.4,17290.26,6.331587076872147,TRUE,6.331587076872147,0,FALSE
2605152,2022,PE,DORMENTES,16917,64.50907371283324,16.8,68.03,257.72,62.79,28.35,5.45,0.589,9.736074312475292,ate_20_mil,2024,241838,52719.46,21.799493876065796,TRUE,21.799493876065796,0,FALSE
2605202,2014,PE,ESCADA,63517,15.04006801328778,9.35,59.87,322.46,13.12,23.22,3.47,0.632,11.059062865586538,50_a_100_mil,2026,569912,92107.05,16.161626707281123,TRUE,16.161626707281123,0,FALSE
2605202,2015,PE,ESCADA,63517,15.04006801328778,9.35,59.87,322.46,13.12,23.22,3.47,0.632,11.059062865586538,50_a_100_mil,2026,702781.2,183659.5,26.13324033141467,TRUE,26.13324033141467,0,FALSE
2605202,2016,PE,ESCADA,63517,15.04006801328778,9.35,59.87,322.46,13.12,23.22,3.47,0.632,11.059062865586538,50_a_100_mil,2026,543532.05,168536.4,31.00762871297101,TRUE,31.00762871297101,1,FALSE
2605202,2017,PE,ESCADA,63517,15.04006801328778,9.35,59.87,322.46,13.12,23.22,3.47,0.632,11.059062865586538,50_a_100_mil,2026,905348.4,173916.2,19.209864401372997,TRUE,19.209864401372997,0,FALSE
2605202,2018,PE,ESCADA,63517,15.04006801328778,9.35,59.87,322.46,13.12,23.22,3.47,0.632,11.059062865586538,50_a_100_mil,2026,1028846.4,578210.98,56.2,TRUE,56.2,1,FALSE
2605202,2019,PE,ESCADA,63517,15.04006801328778,9.35,59.87,322.46,13.12,23.22,3.47,0.632,11.059062865586538,50_a_100_mil,2026,868228.8,194236.05,22.4,TRUE,22.4,0,FALSE
2605202,2020,PE,ESCADA,63517,15.04006801328778,9.35,59.87,322.46,13.12,23.22,3.47,0.632,11.059062865586538,50_a_100_mil,2026,757057.4,0,0,TRUE,0,0,FALSE
2605202,2021,PE,ESCADA,63517,15.04006801328778,9.35,59.87,322.46,13.12,23.22,3.47,0.632,11.059062865586538,50_a_100_mil,2026,747087,0,0,TRUE,0,0,FALSE
2605202,2022,PE,ESCADA,63517,15.04006801328778,9.35,59.87,322.46,13.12,23.22,3.47,0.632,11.059062865586538,50_a_100_mil,2026,592314,147047.5,24.825936918593854,TRUE,24.825936918593854,0,FALSE
2605301,2014,PE,EXU,31636,48.466936401567835,29.07,74.87,234.83,52.51,27.3,7.66,0.576,10.362050991639308,20_a_50_mil,2024,501156,68123.1,13.593192538850179,TRUE,13.593192538850179,0,FALSE
2605301,2015,PE,EXU,31636,48.466936401567835,29.07,74.87,234.83,52.51,27.3,7.66,0.576,10.362050991639308,20_a_50_mil,2024,631966,86624.9,13.707208932126095,TRUE,13.707208932126095,0,FALSE
